order_id,menu_item_id,quantity,subtotal
39187,25,1,6.66
39187,13,1,5.73
39187,24,1,7.0
39188,27,1,5.75
39189,24,1,7.0
39190,21,2,13.94
39190,8,1,4.03
39191,28,1,3.95
39191,1,1,4.79
39192,20,1,5.08
39192,29,1,4.42
39193,25,2,13.32
39193,13,1,5.73
39194,8,1,4.03
39194,27,1,5.75
39194,21,1,6.97
39195,29,1,4.42
39196,10,1,4.91
39197,32,1,4.68
39198,28,1,3.95
39198,4,1,5.74
39199,18,1,4.58
39200,30,1,6.85
39200,28,1,3.95
39201,10,1,4.91
39201,8,1,4.03
39202,15,1,6.31
39202,24,1,7.0
39203,19,1,6.9
39203,22,1,5.16
39203,25,1,6.66
39204,4,1,5.74
39204,10,1,4.91
39204,11,1,3.96
39205,20,1,5.08
39205,9,1,5.07
39206,15,1,6.31
39207,24,1,7.0
39207,21,1,6.97
39208,26,1,4.12
39208,19,1,6.9
39209,17,1,4.25
39210,6,1,3.76
39211,13,1,5.73
39212,12,1,6.32
39212,32,2,9.36
39213,14,1,4.02
39214,14,1,4.02
39214,28,2,7.9
39215,2,1,5.44
39216,23,1,4.73
39217,23,1,4.73
39218,5,1,5.12
39219,22,1,5.16
39220,30,1,6.85
39220,8,1,4.03
39220,4,1,5.74
39221,14,1,4.02
39221,12,1,6.32
39222,4,1,5.74
39223,22,1,5.16
39223,23,1,4.73
39224,23,1,4.73
39224,5,2,10.24
39225,20,1,5.08
39225,26,2,8.24
39225,13,1,5.73
39226,19,1,6.9
39226,27,1,5.75
39226,7,1,6.29
39227,12,2,12.64
39227,5,1,5.12
39228,10,1,4.91
39229,5,1,5.12
39230,30,1,6.85
39231,32,1,4.68
39232,8,2,8.06
39232,9,1,5.07
39232,15,1,6.31
39233,13,1,5.73
39233,15,1,6.31
39234,5,1,5.12
39234,18,1,4.58
39235,10,1,4.91
39236,2,1,5.44
39236,22,1,5.16
39237,20,1,5.08
39238,9,1,5.07
39238,22,1,5.16
39238,4,1,5.74
39239,18,1,4.58
39239,19,1,6.9
39240,1,1,4.79
39241,5,1,5.12
39242,19,1,6.9
39242,14,1,4.02
39243,4,1,5.74
39244,2,1,5.44
39244,4,1,5.74
39245,18,1,4.58
39245,17,2,8.5
39245,7,1,6.29
39246,24,1,7.0
39246,15,1,6.31
39247,15,1,6.31
39248,20,1,5.08
39249,10,1,4.91
39249,13,1,5.73
39250,6,2,7.52
39250,24,1,7.0
39250,29,2,8.84
39251,22,1,5.16
39251,4,1,5.74
39251,22,1,5.16
39252,28,2,7.9
39253,22,1,5.16
39254,19,1,6.9
39255,29,1,4.42
39256,29,1,4.42
39256,9,2,10.14
39257,26,1,4.12
39258,1,1,4.79
39258,4,2,11.48
39259,2,1,5.44
39260,12,2,12.64
39260,20,1,5.08
39261,27,2,11.5
39261,25,1,6.66
39262,18,1,4.58
39262,20,1,5.08
39263,2,1,5.44
39263,12,1,6.32
39263,29,1,4.42
39264,2,1,5.44
39264,21,1,6.97
39265,20,1,5.08
39265,4,1,5.74
39266,24,1,7.0
39266,32,2,9.36
39266,8,1,4.03
39267,26,1,4.12
39268,10,1,4.91
39269,4,1,5.74
39269,9,1,5.07
39270,32,2,9.36
39270,25,1,6.66
39271,10,1,4.91
39271,2,1,5.44
39272,18,1,4.58
39272,23,1,4.73
39273,7,1,6.29
39273,4,1,5.74
39274,27,1,5.75
39274,5,1,5.12
39275,4,1,5.74
39276,23,1,4.73
39276,27,1,5.75
39277,24,1,7.0
39278,20,1,5.08
39279,1,1,4.79
39279,13,1,5.73
39279,28,2,7.9
39280,8,1,4.03
39281,10,1,4.91
39281,1,1,4.79
39282,13,1,5.73
39282,8,1,4.03
39282,17,1,4.25
39283,22,1,5.16
39283,30,1,6.85
39284,6,1,3.76
39285,18,1,4.58
39285,28,1,3.95
39286,10,1,4.91
39287,8,1,4.03
39288,16,1,5.82
39288,6,1,3.76
39288,3,1,3.85
39289,23,1,4.73
39290,27,1,5.75
39290,9,1,5.07
39291,25,1,6.66
39292,19,1,6.9
39292,9,1,5.07
39293,9,1,5.07
39294,18,1,4.58
39294,15,1,6.31
39295,26,1,4.12
39296,21,1,6.97
39297,4,1,5.74
39297,32,1,4.68
39298,30,1,6.85
39299,2,1,5.44
39299,29,2,8.84
39299,15,1,6.31
39300,8,1,4.03
39301,28,1,3.95
39301,5,1,5.12
39301,2,1,5.44
39302,32,1,4.68
39302,1,1,4.79
39302,14,1,4.02
39303,28,1,3.95
39303,24,1,7.0
39303,9,2,10.14
39304,11,1,3.96
39305,26,1,4.12
39305,4,1,5.74
39305,3,1,3.85
39306,7,1,6.29
39307,24,2,14.0
39308,18,2,9.16
39309,21,1,6.97
39310,8,1,4.03
39310,13,2,11.46
39310,15,1,6.31
39311,28,1,3.95
39311,17,1,4.25
39312,18,1,4.58
39313,1,1,4.79
39314,5,2,10.24
39315,27,1,5.75
39316,23,1,4.73
39317,18,1,4.58
39317,25,1,6.66
39318,3,1,3.85
39318,26,1,4.12
39319,27,1,5.75
39320,32,1,4.68
39321,24,1,7.0
39322,23,1,4.73
39322,9,1,5.07
39322,11,1,3.96
39323,10,2,9.82
39323,32,2,9.36
39323,14,1,4.02
39324,1,1,4.79
39324,30,1,6.85
39324,18,1,4.58
39325,9,1,5.07
39325,5,1,5.12
39326,29,1,4.42
39327,11,1,3.96
39328,11,1,3.96
39329,20,1,5.08
39329,9,1,5.07
39329,7,1,6.29
39330,2,1,5.44
39330,6,1,3.76
39331,22,1,5.16
39332,19,2,13.8
39332,11,1,3.96
39333,29,1,4.42
39333,23,1,4.73
39333,4,1,5.74
39334,29,1,4.42
39334,31,1,5.19
39334,11,1,3.96
39335,30,1,6.85
39335,18,1,4.58
39336,3,1,3.85
39337,6,1,3.76
39337,6,1,3.76
39338,16,1,5.82
39338,10,2,9.82
39339,32,1,4.68
39340,20,1,5.08
39341,19,1,6.9
39342,29,1,4.42
39343,20,1,5.08
39343,2,1,5.44
39343,29,2,8.84
39344,1,1,4.79
39345,16,1,5.82
39345,1,1,4.79
39346,27,1,5.75
39346,9,2,10.14
39346,2,1,5.44
39347,21,1,6.97
39348,32,1,4.68
39348,25,1,6.66
39349,28,1,3.95
39350,13,1,5.73
39351,1,1,4.79
39351,24,1,7.0
39352,25,1,6.66
39352,6,1,3.76
39352,26,1,4.12
39353,14,1,4.02
39354,20,1,5.08
39354,26,1,4.12
39355,25,1,6.66
39356,26,2,8.24
39356,13,1,5.73
39357,21,1,6.97
39357,2,1,5.44
39358,1,1,4.79
39359,9,1,5.07
39359,8,1,4.03
39360,12,1,6.32
39360,2,1,5.44
39360,6,1,3.76
39361,10,1,4.91
39362,25,2,13.32
39362,29,1,4.42
39363,7,1,6.29
39364,14,1,4.02
39365,31,1,5.19
39365,8,1,4.03
39366,11,1,3.96
39367,24,1,7.0
39368,3,2,7.7
39369,3,1,3.85
39369,13,1,5.73
39370,15,1,6.31
39371,5,1,5.12
39372,25,1,6.66
39372,25,1,6.66
39372,1,2,9.58
39373,18,1,4.58
39374,3,1,3.85
39375,10,1,4.91
39376,19,1,6.9
39377,10,1,4.91
39377,27,1,5.75
39378,5,1,5.12
39378,28,1,3.95
39379,13,1,5.73
39380,19,1,6.9
39381,6,2,7.52
39382,8,1,4.03
39383,7,1,6.29
39384,3,1,3.85
39385,28,1,3.95
39386,26,1,4.12
39386,25,1,6.66
39387,28,1,3.95
39388,23,1,4.73
39388,8,1,4.03
39389,28,1,3.95
39389,11,1,3.96
39389,7,1,6.29
39390,29,1,4.42
39390,3,1,3.85
39390,10,1,4.91
39391,25,1,6.66
39392,16,1,5.82
39393,23,2,9.46
39393,19,1,6.9
39394,28,1,3.95
39394,15,1,6.31
39395,3,2,7.7
39395,5,1,5.12
39395,5,1,5.12
39396,14,1,4.02
39396,13,2,11.46
39397,5,1,5.12
39398,9,1,5.07
39399,25,1,6.66
39400,25,1,6.66
39401,13,2,11.46
39402,20,1,5.08
39403,16,1,5.82
39404,24,1,7.0
39405,31,1,5.19
39405,18,1,4.58
39405,5,1,5.12
39406,20,2,10.16
39407,32,1,4.68
39407,8,1,4.03
39408,12,1,6.32
39409,23,1,4.73
39409,1,1,4.79
39410,30,1,6.85
39411,29,2,8.84
39412,26,1,4.12
39412,12,1,6.32
39413,20,1,5.08
39414,5,1,5.12
39415,17,1,4.25
39416,23,1,4.73
39416,10,2,9.82
39417,12,1,6.32
39417,1,1,4.79
39417,1,1,4.79
39418,11,1,3.96
39419,12,1,6.32
39419,1,2,9.58
39420,16,1,5.82
39421,22,1,5.16
39421,20,1,5.08
39422,7,1,6.29
39422,2,1,5.44
39423,31,1,5.19
39423,1,2,9.58
39424,12,1,6.32
39424,1,1,4.79
39425,28,1,3.95
39425,19,1,6.9
39425,11,1,3.96
39426,15,1,6.31
39427,4,1,5.74
39428,30,2,13.7
39429,23,1,4.73
39430,22,1,5.16
39431,23,2,9.46
39432,18,1,4.58
39433,27,1,5.75
39433,19,2,13.8
39434,13,1,5.73
39435,21,1,6.97
39435,5,1,5.12
39436,9,1,5.07
39436,20,1,5.08
39436,21,1,6.97
39437,25,1,6.66
39437,17,1,4.25
39437,29,1,4.42
39438,16,1,5.82
39439,19,1,6.9
39440,21,1,6.97
39441,27,1,5.75
39441,10,1,4.91
39442,22,1,5.16
39442,14,1,4.02
39442,24,1,7.0
39443,31,1,5.19
39444,2,2,10.88
39444,20,1,5.08
39444,21,1,6.97
39445,27,1,5.75
39446,32,1,4.68
39447,15,1,6.31
39448,9,1,5.07
39448,28,1,3.95
39449,4,1,5.74
39450,29,1,4.42
39451,30,1,6.85
39452,10,1,4.91
39453,2,1,5.44
39454,19,1,6.9
39455,15,1,6.31
39456,19,1,6.9
39457,21,1,6.97
39457,6,1,3.76
39458,19,1,6.9
39459,23,1,4.73
39459,21,1,6.97
39460,8,1,4.03
39461,8,1,4.03
39461,8,1,4.03
39462,31,2,10.38
39463,20,1,5.08
39464,29,1,4.42
39464,4,1,5.74
39465,11,2,7.92
39466,11,1,3.96
39466,31,1,5.19
39466,16,1,5.82
39467,9,1,5.07
39467,5,1,5.12
39468,29,1,4.42
39469,3,1,3.85
39469,22,1,5.16
39469,19,1,6.9
39470,14,1,4.02
39470,10,1,4.91
39470,18,2,9.16
39471,27,2,11.5
39472,26,2,8.24
39473,5,1,5.12
39473,22,1,5.16
39474,24,1,7.0
39475,24,1,7.0
39475,31,1,5.19
39475,17,1,4.25
39476,7,1,6.29
39477,1,2,9.58
39477,28,1,3.95
39477,26,1,4.12
39478,4,1,5.74
39479,15,1,6.31
39480,30,1,6.85
39481,18,1,4.58
39482,7,1,6.29
39482,25,1,6.66
39482,7,1,6.29
39483,16,2,11.64
39484,24,1,7.0
39484,7,1,6.29
39485,23,1,4.73
39486,12,1,6.32
39486,20,2,10.16
39487,23,1,4.73
39488,15,1,6.31
39488,22,1,5.16
39488,1,1,4.79
39489,32,2,9.36
39490,3,1,3.85
39491,1,1,4.79
39491,32,1,4.68
39492,5,1,5.12
39492,25,1,6.66
39493,6,1,3.76
39494,11,1,3.96
39495,17,1,4.25
39496,32,1,4.68
39497,23,1,4.73
39498,26,1,4.12
39499,29,1,4.42
39500,14,1,4.02
39501,14,1,4.02
39502,15,1,6.31
39503,8,1,4.03
39504,2,1,5.44
39505,7,1,6.29
39506,13,1,5.73
39507,20,1,5.08
39508,32,1,4.68
39508,6,1,3.76
39509,22,1,5.16
39510,12,1,6.32
39510,3,1,3.85
39511,11,1,3.96
39512,15,1,6.31
39512,11,1,3.96
39513,8,1,4.03
39513,15,1,6.31
39513,8,1,4.03
39514,13,1,5.73
39515,30,1,6.85
39515,23,1,4.73
39515,21,1,6.97
39516,30,1,6.85
39517,32,1,4.68
39518,8,2,8.06
39518,14,1,4.02
39519,1,1,4.79
39520,30,1,6.85
39520,18,1,4.58
39521,13,1,5.73
39521,32,1,4.68
39521,31,1,5.19
39522,14,1,4.02
39523,7,1,6.29
39523,17,1,4.25
39524,10,1,4.91
39525,31,1,5.19
39526,20,1,5.08
39526,2,1,5.44
39527,32,1,4.68
39527,13,1,5.73
39527,22,1,5.16
39528,18,1,4.58
39529,17,1,4.25
39530,32,1,4.68
39531,31,1,5.19
39531,2,1,5.44
39531,16,1,5.82
39532,32,1,4.68
39532,27,1,5.75
39533,31,1,5.19
39533,17,1,4.25
39534,32,1,4.68
39534,11,1,3.96
39535,8,1,4.03
39536,6,1,3.76
39537,21,1,6.97
39538,15,2,12.62
39538,7,1,6.29
39538,27,1,5.75
39539,11,1,3.96
39540,6,1,3.76
39540,17,1,4.25
39541,31,1,5.19
39541,8,1,4.03
39541,2,1,5.44
39542,6,1,3.76
39543,20,1,5.08
39543,14,1,4.02
39544,21,1,6.97
39544,4,2,11.48
39545,16,1,5.82
39546,28,1,3.95
39546,30,1,6.85
39547,24,1,7.0
39547,5,1,5.12
39548,12,1,6.32
39548,12,1,6.32
39549,25,2,13.32
39550,30,1,6.85
39551,21,1,6.97
39552,21,1,6.97
39553,10,1,4.91
39553,12,1,6.32
39554,15,1,6.31
39554,4,1,5.74
39555,4,1,5.74
39555,4,1,5.74
39556,20,1,5.08
39557,3,1,3.85
39557,10,1,4.91
39558,1,1,4.79
39558,32,1,4.68
39558,16,1,5.82
39559,31,1,5.19
39559,3,1,3.85
39559,28,1,3.95
39560,7,1,6.29
39560,10,1,4.91
39561,28,1,3.95
39561,32,1,4.68
39562,2,1,5.44
39563,10,1,4.91
39563,3,1,3.85
39563,17,2,8.5
39564,2,1,5.44
39565,3,1,3.85
39566,3,1,3.85
39566,14,1,4.02
39567,6,1,3.76
39568,13,1,5.73
39568,23,1,4.73
39569,18,1,4.58
39570,19,1,6.9
39570,31,1,5.19
39571,14,1,4.02
39571,10,1,4.91
39572,2,1,5.44
39573,25,1,6.66
39574,29,1,4.42
39575,6,1,3.76
39576,17,1,4.25
39577,22,1,5.16
39578,19,1,6.9
39578,22,1,5.16
39579,26,1,4.12
39579,29,1,4.42
39579,5,1,5.12
39580,5,1,5.12
39581,26,2,8.24
39582,29,1,4.42
39582,3,1,3.85
39582,9,1,5.07
39583,12,1,6.32
39584,27,2,11.5
39585,5,1,5.12
39586,8,1,4.03
39586,22,1,5.16
39587,15,1,6.31
39588,5,1,5.12
39589,12,1,6.32
39589,3,1,3.85
39590,23,1,4.73
39591,22,1,5.16
39592,28,1,3.95
39593,25,2,13.32
39593,20,1,5.08
39594,30,1,6.85
39594,8,1,4.03
39595,9,1,5.07
39595,3,1,3.85
39596,2,1,5.44
39597,9,1,5.07
39598,30,1,6.85
39598,13,1,5.73
39599,12,1,6.32
39599,13,1,5.73
39599,11,2,7.92
39600,26,1,4.12
39601,12,1,6.32
39602,2,1,5.44
39603,30,1,6.85
39604,25,2,13.32
39605,11,1,3.96
39605,24,1,7.0
39606,22,1,5.16
39607,22,1,5.16
39608,5,2,10.24
39609,14,2,8.04
39609,2,1,5.44
39610,31,1,5.19
39610,32,1,4.68
39611,7,1,6.29
39612,3,1,3.85
39612,27,1,5.75
39613,21,1,6.97
39614,28,1,3.95
39615,27,2,11.5
39615,27,1,5.75
39616,12,1,6.32
39616,16,1,5.82
39616,6,1,3.76
39617,8,1,4.03
39617,3,1,3.85
39617,28,1,3.95
39618,30,1,6.85
39619,9,1,5.07
39619,18,2,9.16
39620,11,1,3.96
39620,8,1,4.03
39620,6,1,3.76
39621,32,1,4.68
39621,17,1,4.25
39622,29,1,4.42
39623,31,1,5.19
39623,20,1,5.08
39624,23,2,9.46
39625,20,1,5.08
39625,12,1,6.32
39625,9,1,5.07
39626,18,1,4.58
39627,6,2,7.52
39627,15,2,12.62
39628,20,1,5.08
39629,21,1,6.97
39629,2,1,5.44
39629,2,1,5.44
39630,27,1,5.75
39631,30,1,6.85
39632,10,2,9.82
39632,27,1,5.75
39632,5,1,5.12
39633,21,1,6.97
39633,16,1,5.82
39633,2,1,5.44
39634,4,1,5.74
39634,23,1,4.73
39635,4,1,5.74
39635,12,1,6.32
39636,8,1,4.03
39637,19,1,6.9
39638,17,1,4.25
39639,18,1,4.58
39640,1,1,4.79
39641,22,1,5.16
39642,31,2,10.38
39643,5,1,5.12
39643,3,1,3.85
39644,25,1,6.66
39645,28,1,3.95
39646,12,1,6.32
39647,16,1,5.82
39648,16,1,5.82
39649,24,1,7.0
39649,23,1,4.73
39650,8,1,4.03
39650,25,1,6.66
39651,18,2,9.16
39651,9,1,5.07
39651,32,2,9.36
39652,23,1,4.73
39653,29,1,4.42
39653,3,2,7.7
39654,19,1,6.9
39655,12,1,6.32
39656,30,1,6.85
39657,16,1,5.82
39657,11,1,3.96
39657,8,1,4.03
39658,17,1,4.25
39658,30,2,13.7
39659,21,1,6.97
39659,19,1,6.9
39659,9,1,5.07
39660,7,1,6.29
39660,19,1,6.9
39661,27,1,5.75
39661,11,1,3.96
39662,12,2,12.64
39662,1,1,4.79
39663,16,1,5.82
39663,20,1,5.08
39663,23,1,4.73
39664,6,1,3.76
39664,31,1,5.19
39665,30,1,6.85
39665,9,2,10.14
39666,27,1,5.75
39667,9,1,5.07
39667,4,1,5.74
39668,24,1,7.0
39669,9,1,5.07
39669,28,1,3.95
39670,9,1,5.07
39671,19,2,13.8
39671,2,1,5.44
39671,15,1,6.31
39672,25,2,13.32
39673,12,1,6.32
39673,10,1,4.91
39674,19,1,6.9
39674,24,2,14.0
39675,25,1,6.66
39676,24,1,7.0
39677,22,1,5.16
39678,16,1,5.82
39679,16,1,5.82
39680,25,1,6.66
39680,19,1,6.9
39681,10,2,9.82
39682,19,1,6.9
39683,29,1,4.42
39683,25,1,6.66
39684,25,1,6.66
39685,9,1,5.07
39686,1,1,4.79
39687,2,1,5.44
39687,4,1,5.74
39688,5,2,10.24
39688,4,1,5.74
39689,25,1,6.66
39689,29,1,4.42
39690,5,1,5.12
39690,13,1,5.73
39691,10,1,4.91
39691,13,1,5.73
39691,9,1,5.07
39692,3,2,7.7
39693,25,1,6.66
39694,9,1,5.07
39694,15,1,6.31
39695,1,1,4.79
39695,7,1,6.29
39696,31,1,5.19
39696,26,1,4.12
39696,30,1,6.85
39697,15,1,6.31
39697,1,1,4.79
39697,3,1,3.85
39698,13,1,5.73
39698,27,2,11.5
39699,26,1,4.12
39700,2,1,5.44
39700,14,1,4.02
39700,1,1,4.79
39701,8,1,4.03
39702,1,1,4.79
39702,22,1,5.16
39702,31,1,5.19
39703,2,1,5.44
39704,23,1,4.73
39705,10,1,4.91
39706,24,1,7.0
39706,14,1,4.02
39706,2,1,5.44
39707,3,1,3.85
39708,31,1,5.19
39708,4,1,5.74
39709,17,1,4.25
39710,31,1,5.19
39710,10,1,4.91
39711,23,1,4.73
39711,24,1,7.0
39711,8,1,4.03
39712,28,1,3.95
39713,4,2,11.48
39714,14,1,4.02
39714,7,1,6.29
39715,7,1,6.29
39716,6,1,3.76
39716,6,1,3.76
39717,19,1,6.9
39717,3,1,3.85
39718,12,1,6.32
39719,24,1,7.0
39719,23,1,4.73
39720,8,1,4.03
39721,8,1,4.03
39721,4,1,5.74
39722,7,1,6.29
39722,4,2,11.48
39722,8,1,4.03
39723,20,1,5.08
39724,19,1,6.9
39725,24,1,7.0
39726,31,1,5.19
39726,1,1,4.79
39727,23,1,4.73
39727,19,1,6.9
39728,12,1,6.32
39729,26,2,8.24
39730,12,1,6.32
39730,23,1,4.73
39730,15,1,6.31
39731,30,1,6.85
39732,31,1,5.19
39732,21,1,6.97
39732,7,1,6.29
39733,2,1,5.44
39733,31,1,5.19
39734,25,1,6.66
39735,17,1,4.25
39735,22,1,5.16
39735,22,1,5.16
39736,27,1,5.75
39737,28,1,3.95
39737,32,1,4.68
39738,25,1,6.66
39739,11,1,3.96
39739,21,1,6.97
39740,3,1,3.85
39741,7,1,6.29
39741,32,1,4.68
39741,20,1,5.08
39742,19,2,13.8
39742,9,1,5.07
39743,27,1,5.75
39743,20,2,10.16
39744,29,2,8.84
39745,32,1,4.68
39746,5,1,5.12
39746,32,1,4.68
39747,16,1,5.82
39747,22,1,5.16
39748,3,1,3.85
39748,21,2,13.94
39749,7,1,6.29
39750,2,1,5.44
39751,21,2,13.94
39752,15,1,6.31
39752,6,1,3.76
39753,13,1,5.73
39754,21,1,6.97
39754,7,1,6.29
39755,15,1,6.31
39756,17,1,4.25
39757,4,1,5.74
39758,4,1,5.74
39758,1,1,4.79
39759,24,1,7.0
39760,29,1,4.42
39760,1,1,4.79
39760,28,1,3.95
39761,11,1,3.96
39762,24,1,7.0
39763,5,1,5.12
39764,12,1,6.32
39764,13,1,5.73
39764,30,1,6.85
39765,7,2,12.58
39766,25,1,6.66
39767,3,1,3.85
39768,15,2,12.62
39769,5,1,5.12
39770,2,2,10.88
39771,12,1,6.32
39772,21,1,6.97
39773,18,1,4.58
39773,16,1,5.82
39774,31,1,5.19
39775,25,1,6.66
39776,28,1,3.95
39776,23,1,4.73
39776,1,1,4.79
39777,2,1,5.44
39777,5,1,5.12
39777,4,1,5.74
39778,24,1,7.0
39779,16,1,5.82
39779,20,1,5.08
39780,28,2,7.9
39781,14,1,4.02
39781,22,1,5.16
39782,32,1,4.68
39782,22,1,5.16
39783,32,1,4.68
39784,6,1,3.76
39785,16,1,5.82
39785,22,1,5.16
39785,11,1,3.96
39786,6,2,7.52
39786,5,2,10.24
39787,12,1,6.32
39787,18,1,4.58
39787,19,1,6.9
39788,29,1,4.42
39788,8,2,8.06
39788,26,1,4.12
39789,17,1,4.25
39789,21,1,6.97
39789,26,1,4.12
39790,32,2,9.36
39790,28,1,3.95
39790,11,1,3.96
39791,32,1,4.68
39792,32,1,4.68
39793,30,1,6.85
39793,24,1,7.0
39794,12,1,6.32
39794,10,1,4.91
39795,26,2,8.24
39795,14,1,4.02
39796,25,1,6.66
39797,28,1,3.95
39797,16,1,5.82
39798,26,1,4.12
39799,20,1,5.08
39799,22,1,5.16
39800,12,1,6.32
39801,6,1,3.76
39801,4,1,5.74
39801,16,1,5.82
39802,28,1,3.95
39802,28,1,3.95
39802,5,1,5.12
39803,4,2,11.48
39804,22,1,5.16
39804,23,1,4.73
39805,22,1,5.16
39806,27,2,11.5
39807,6,1,3.76
39808,8,1,4.03
39808,23,1,4.73
39809,16,1,5.82
39810,4,1,5.74
39810,1,1,4.79
39811,23,1,4.73
39812,1,1,4.79
39813,27,1,5.75
39813,9,1,5.07
39813,32,1,4.68
39814,32,1,4.68
39815,17,1,4.25
39815,13,1,5.73
39816,21,1,6.97
39817,24,1,7.0
39817,30,1,6.85
39817,15,1,6.31
39818,6,1,3.76
39819,17,2,8.5
39820,29,1,4.42
39820,27,1,5.75
39821,24,1,7.0
39821,1,1,4.79
39822,16,1,5.82
39822,28,2,7.9
39822,4,1,5.74
39823,14,1,4.02
39823,18,1,4.58
39823,3,1,3.85
39824,28,1,3.95
39825,19,1,6.9
39825,17,1,4.25
39825,20,1,5.08
39826,19,1,6.9
39827,13,2,11.46
39828,12,1,6.32
39828,20,1,5.08
39829,17,1,4.25
39829,27,1,5.75
39829,16,1,5.82
39830,21,1,6.97
39830,20,1,5.08
39830,1,1,4.79
39831,16,1,5.82
39831,10,1,4.91
39832,2,1,5.44
39832,13,1,5.73
39833,2,2,10.88
39834,14,1,4.02
39834,7,1,6.29
39835,28,1,3.95
39836,8,1,4.03
39836,10,1,4.91
39837,21,1,6.97
39837,13,1,5.73
39838,7,1,6.29
39839,18,1,4.58
39840,25,1,6.66
39841,13,2,11.46
39842,26,1,4.12
39842,22,1,5.16
39842,20,1,5.08
39843,28,1,3.95
39843,19,1,6.9
39844,31,1,5.19
39844,29,1,4.42
39845,22,1,5.16
39846,25,1,6.66
39846,14,1,4.02
39847,15,1,6.31
39848,30,1,6.85
39849,27,1,5.75
39850,31,1,5.19
39851,12,2,12.64
39851,23,1,4.73
39852,5,2,10.24
39852,30,1,6.85
39853,4,1,5.74
39854,10,1,4.91
39855,17,1,4.25
39856,23,1,4.73
39856,20,1,5.08
39857,12,1,6.32
39857,22,1,5.16
39857,21,1,6.97
39858,11,1,3.96
39859,32,1,4.68
39859,3,1,3.85
39860,19,1,6.9
39861,19,2,13.8
39861,11,1,3.96
39862,32,1,4.68
39862,15,1,6.31
39863,7,1,6.29
39864,24,1,7.0
39864,32,1,4.68
39865,18,1,4.58
39865,2,1,5.44
39866,24,1,7.0
39866,27,1,5.75
39866,23,1,4.73
39867,29,1,4.42
39867,18,1,4.58
39867,20,1,5.08
39868,12,1,6.32
39869,6,1,3.76
39870,20,1,5.08
39871,26,1,4.12
39871,26,1,4.12
39872,1,1,4.79
39873,1,2,9.58
39874,27,1,5.75
39875,8,1,4.03
39875,8,1,4.03
39876,13,1,5.73
39876,6,1,3.76
39877,9,1,5.07
39878,22,1,5.16
39878,24,1,7.0
39879,15,2,12.62
39879,10,1,4.91
39880,11,1,3.96
39881,8,1,4.03
39881,2,1,5.44
39882,10,1,4.91
39883,2,1,5.44
39884,11,1,3.96
39884,18,1,4.58
39885,7,1,6.29
39886,8,1,4.03
39886,25,1,6.66
39886,6,1,3.76
39887,11,1,3.96
39887,29,1,4.42
39888,4,1,5.74
39888,25,1,6.66
39889,31,1,5.19
39889,1,1,4.79
39890,14,1,4.02
39890,1,1,4.79
39891,25,1,6.66
39891,2,1,5.44
39892,18,1,4.58
39892,12,1,6.32
39893,19,1,6.9
39893,15,1,6.31
39893,31,1,5.19
39894,2,2,10.88
39894,4,1,5.74
39895,20,1,5.08
39896,2,1,5.44
39896,5,1,5.12
39897,8,1,4.03
39897,11,1,3.96
39898,11,1,3.96
39898,3,1,3.85
39898,3,1,3.85
39899,25,1,6.66
39899,32,1,4.68
39900,31,1,5.19
39900,1,2,9.58
39901,31,2,10.38
39902,5,1,5.12
39902,21,1,6.97
39903,18,1,4.58
39904,18,2,9.16
39905,2,1,5.44
39905,16,1,5.82
39906,5,1,5.12
39906,4,1,5.74
39907,11,1,3.96
39907,31,1,5.19
39907,1,2,9.58
39908,30,1,6.85
39908,11,1,3.96
39909,2,1,5.44
39910,17,1,4.25
39910,6,2,7.52
39911,12,1,6.32
39911,25,1,6.66
39911,6,1,3.76
39912,22,1,5.16
39912,17,1,4.25
39912,12,1,6.32
39913,14,1,4.02
39914,3,1,3.85
39914,20,1,5.08
39914,16,1,5.82
39915,3,1,3.85
39915,3,1,3.85
39916,17,1,4.25
39917,11,1,3.96
39917,8,1,4.03
39917,3,1,3.85
39918,4,1,5.74
39919,6,1,3.76
39920,1,1,4.79
39921,5,1,5.12
39921,8,1,4.03
39921,3,1,3.85
39922,13,1,5.73
39923,28,1,3.95
39923,17,1,4.25
39924,5,1,5.12
39924,24,1,7.0
39925,3,1,3.85
39926,6,1,3.76
39927,11,1,3.96
39928,23,1,4.73
39928,26,1,4.12
39928,19,1,6.9
39929,14,1,4.02
39929,6,1,3.76
39929,31,1,5.19
39930,11,1,3.96
39931,31,1,5.19
39932,8,1,4.03
39932,23,1,4.73
39932,30,1,6.85
39933,23,1,4.73
39934,11,1,3.96
39935,24,1,7.0
39935,2,1,5.44
39936,10,1,4.91
39937,6,1,3.76
39938,12,1,6.32
39939,5,1,5.12
39940,2,1,5.44
39940,30,1,6.85
39941,29,1,4.42
39942,26,1,4.12
39942,11,1,3.96
39942,9,1,5.07
39943,32,1,4.68
39944,5,1,5.12
39944,16,1,5.82
39945,5,1,5.12
39945,3,1,3.85
39946,6,1,3.76
39947,11,1,3.96
39948,8,2,8.06
39949,30,1,6.85
39950,24,1,7.0
39950,15,1,6.31
39950,22,1,5.16
39951,20,1,5.08
39952,16,1,5.82
39952,23,1,4.73
39953,29,1,4.42
39954,24,1,7.0
39955,29,1,4.42
39956,7,1,6.29
39957,11,1,3.96
39958,27,1,5.75
39958,16,1,5.82
39958,3,1,3.85
39959,8,1,4.03
39960,8,1,4.03
